"SECTOR_SPECIAL_REQUIREMENT_ID","LATEST_VERSION","LAST_USER_ID","REQUIREMENT_TYPE","PRIORITY","COMMENTS","REMARKS","CATEGORY","CONTINUOUS_TIME_PERIOD","START_DATE","END_DATE","START_TIME_OF_DAY","END_TIME_OF_DAY","DISCONT_DAYS_OF_WEEK","DEPARTURE_AIRPORT_CODE","ARRIVAL_AIRPORT_CODE","CARRIER_CODE","R_SCOPE","R_OWNER","CONSTRAINT_ID","SOURCE","LAST_MODIFIED_TIME_STAMP"
"675","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","JNB","SZX","CA","GLOBAL","","1075","MM","2024/8/22 0:40:09"
"676","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/9/25","2050/7/1","00:00","23:59","1234567","JNB","CAN","CA","GLOBAL","","1076","MM","2024/8/22 0:40:16"
"677","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","JNB","DLC","CA","GLOBAL","","1077","MM","2024/8/22 0:40:21"
"641","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","ICN","HGH","CA","GLOBAL","","1041","MM","2024/8/21 8:28:30"
"678","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/3/21","2050/7/1","00:00","23:59","1234567","KIX","TAO","CA","GLOBAL","","1078","MM","2024/8/22 0:40:29"
"679","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","KIX","PEK","CA","GLOBAL","","1079","MM","2024/8/22 0:40:35"
"680","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","KIX","TSN","CA","GLOBAL","","1080","MM","2024/8/22 0:40:41"
"681","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","KIX","HGH","CA","GLOBAL","","1081","MM","2024/8/22 0:40:46"
"682","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","KIX","PVG","CA","GLOBAL","","1082","MM","2024/8/22 0:40:53"
"684","0","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","KIX","DLC","CA","GLOBAL","","1084","MM","2023/8/1"
"685","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/3/27","2050/7/1","00:00","23:59","1234567","KIX","WUH","CA","GLOBAL","","1085","MM","2024/8/22 4:24:03"
"686","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","KUL","PEK","CA","GLOBAL","","1086","MM","2024/8/22 4:24:08"
"687","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/4/2","2050/7/1","00:00","23:59","1234567","KUL","SZX","CA","GLOBAL","","1087","MM","2024/8/22 4:24:14"
"691","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/5/2","2050/7/1","16:00","23:59","1234567","LAX","SJW","CA","GLOBAL","","1091","MM","2024/8/22 4:24:33"
"692","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/3/28","2050/7/1","00:00","23:59","1234567","LAX","TSN","CA","GLOBAL","","1092","MM","2024/8/22 4:24:38"
"693","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","LAX","PEK","CA","GLOBAL","","1093","MM","2024/8/22 4:24:44"
"694","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","LAX","SZX","CA","GLOBAL","","1094","MM","2024/8/22 4:24:50"
"695","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/3/21","2050/7/1","00:00","23:59","1234567","LAX","TSN","CA","GLOBAL","","1095","MM","2024/8/22 4:25:00"
"696","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/3/27","2050/7/1","00:00","23:59","1234567","LAX","SHE","CA","GLOBAL","","1096","MM","2024/8/22 4:25:06"
"697","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/3/27","2050/7/1","00:00","23:59","1234567","LAX","HET","CA","GLOBAL","","1097","MM","2024/8/22 4:25:12"
"698","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","LAX","HGH","CA","GLOBAL","","1098","MM","2024/8/22 4:25:17"
"699","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","LAX","PVG","CA","GLOBAL","","1099","MM","2024/8/22 4:25:25"
"700","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","LAX","NKG","CA","GLOBAL","","1100","MM","2024/8/22 4:25:31"
"701","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","LAX","DLC","CA","GLOBAL","","1101","MM","2024/8/22 4:25:36"
"702","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2021/12/29","2050/7/1","16:00","23:59","1234567","LDE","PEK","CA","GLOBAL","","1102","MM","2024/8/22 4:25:41"
"704","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","LGW","PEK","CA","GLOBAL","","1104","MM","2024/8/22 4:25:48"
"705","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","LGW","PVG","CA","GLOBAL","","1105","MM","2024/8/22 4:25:58"
"706","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/3/28","2050/7/1","00:00","23:59","1234567","LHR","HET","CA","GLOBAL","","1106","MM","2024/8/22 4:26:03"
"707","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/3/29","2050/7/1","00:00","23:59","1234567","LHR","SJW","CA","GLOBAL","","1107","MM","2024/8/22 4:26:10"
"708","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2023/3/24","2050/7/1","00:00","23:59","1234567","LHR","TFU","CA","GLOBAL","","1108","MM","2024/8/22 4:26:15"
"709","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","LHR","PEK","CA","GLOBAL","","1109","MM","2024/8/22 4:26:22"
"710","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","LHR","CTU","CA","GLOBAL","","1110","MM","2024/8/22 4:26:28"
"711","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/5/2","2050/7/1","16:00","23:59","1234567","LHR","NKG","CA","GLOBAL","","1111","MM","2024/8/22 4:26:34"
"712","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/5/2","2050/7/1","00:00","23:59","1234567","LHR","TFU","CA","GLOBAL","","1112","MM","2024/8/22 4:26:39"
"713","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/3/21","2050/7/1","00:00","23:59","1234567","LHR","HET","CA","GLOBAL","","1113","MM","2024/8/22 4:26:46"
"714","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/3/21","2050/7/1","00:00","23:59","1234567","LHR","TSN","CA","GLOBAL","","1114","MM","2024/8/22 4:26:56"
"715","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/9/25","2050/7/1","00:00","23:59","1234567","LHR","HGH","CA","GLOBAL","","1115","MM","2024/8/22 4:27:01"
"716","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/5/2","2050/7/1","16:00","23:59","1234567","LHR","HGH","CA","GLOBAL","","1116","MM","2024/8/22 4:27:07"
"717","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/3/27","2050/7/1","00:00","23:59","1234567","LHR","PVG","CA","GLOBAL","","1117","MM","2024/8/22 4:27:13"
"718","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","LHR","XIY","CA","GLOBAL","","1118","MM","2024/8/22 4:27:20"
"719","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","LHR","TAO","CA","GLOBAL","","1119","MM","2024/8/22 4:27:26"
"720","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","LHR","CKG","CA","GLOBAL","","1120","MM","2024/8/22 4:27:31"
"721","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","LHW","MED","CA","GLOBAL","","1121","MM","2024/8/22 4:27:37"
"722","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","LIM","EZE","CA","GLOBAL","","1122","MM","2024/8/22 4:27:43"
"723","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","MAD","TSN","CA","GLOBAL","","1123","MM","2024/8/22 4:27:53"
"689","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/7/15","2050/7/1","16:00","23:59","1234567","KWI","TAO","CA","GLOBAL","","1089","MM","2024/8/22 4:24:20"
"690","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","KWL","HAK","CA","GLOBAL","","1090","MM","2024/8/22 4:24:27"
"724","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","MAD","GRU","CA","GLOBAL","","1124","MM","2024/8/22 4:27:59"
"725","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","MAD","PEK","CA","GLOBAL","","1125","MM","2024/8/22 4:28:05"
"726","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","MAD","LIM","CA","GLOBAL","","1126","MM","2024/8/22 4:28:11"
"727","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","MED","PEK","CA","GLOBAL","","1127","MM","2024/8/22 4:28:18"
"728","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","MED","CTU","CA","GLOBAL","","1128","MM","2024/8/22 4:28:24"
"729","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","MEL","PEK","CA","GLOBAL","","1129","MM","2024/8/22 4:28:29"
"730","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","MEL","PVG","CA","GLOBAL","","1130","MM","2024/8/22 4:28:35"
"731","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/5/2","2050/7/1","16:00","23:59","1234567","MFM","CKG","CA","GLOBAL","","1131","MM","2024/8/22 4:28:41"
"732","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","MNL","TAO","CA","GLOBAL","","1132","MM","2024/8/22 4:28:51"
"733","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","MNL","PEK","CA","GLOBAL","","1133","MM","2024/8/22 4:28:56"
"734","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","MNL","CTU","CA","GLOBAL","","1134","MM","2024/8/22 4:29:03"
"735","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","MNL","TAO","CA","GLOBAL","","1135","MM","2024/8/22 4:29:08"
"736","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","MNL","HHA","CA","GLOBAL","","1136","MM","2024/8/22 4:29:16"
"737","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/5/2","2050/7/1","00:00","23:59","1234567","MUC","PVG","CA","GLOBAL","","1137","MM","2024/8/22 4:29:21"
"739","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2022/10/8","2050/7/1","00:00","23:59","1234567","MXP","SHE","CA","GLOBAL","","1139","MM","2024/8/22 4:29:32"
"740","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/5/2","2050/7/1","00:00","23:59","1234567","MXP","PEK","CA","GLOBAL","","1140","MM","2024/8/22 4:29:39"
"741","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/5/2","2050/7/1","00:00","23:59","1234567","MXP","WNZ","CA","GLOBAL","","1141","MM","2024/8/22 4:29:49"
"742","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/5/2","2050/7/1","00:00","23:59","1234567","MXP","PVG","CA","GLOBAL","","1142","MM","2024/8/22 4:29:54"
"744","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","NGO","PEK","CA","GLOBAL","","1144","MM","2024/8/22 4:30:01"
"745","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","NGO","PVG","CA","GLOBAL","","1145","MM","2024/8/22 4:30:06"
"746","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","NNG","HAK","CA","GLOBAL","","1146","MM","2024/8/22 4:30:13"
"747","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/5/27","2050/7/1","16:00","23:59","1234567","NRT","XIY","CA","GLOBAL","","1147","MM","2024/8/22 4:30:19"
"748","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","NRT","TYN","CA","GLOBAL","","1148","MM","2024/8/22 4:30:25"
"749","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/3/18","2050/7/1","00:00","23:59","1234567","NRT","HET","CA","GLOBAL","","1149","MM","2024/8/22 4:30:30"
"750","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/12/5","2050/7/1","00:00","23:59","1234567","NRT","HGH","CA","GLOBAL","","1150","MM","2024/8/22 4:30:36"
"751","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/5/2","2050/7/1","16:00","23:59","1234567","NRT","XIY","CA","GLOBAL","","1151","MM","2024/8/22 4:30:46"
"752","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","NRT","PEK","CA","GLOBAL","","1152","MM","2024/8/22 4:30:52"
"753","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","NRT","PVG","CA","GLOBAL","","1153","MM","2024/8/22 4:30:58"
"754","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","NRT","CKG","CA","GLOBAL","","1154","MM","2024/8/22 4:31:04"
"755","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","NRT","CTU","CA","GLOBAL","","1155","MM","2024/8/22 4:31:11"
"756","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","NRT","DLC","CA","GLOBAL","","1156","MM","2024/8/22 4:31:17"
"757","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/3/21","2050/7/1","00:00","23:59","1234567","NRT","TAO","CA","GLOBAL","","1157","MM","2024/8/22 4:31:22"
"758","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/3/27","2050/7/1","00:00","23:59","1234567","NRT","TSN","CA","GLOBAL","","1158","MM","2024/8/22 4:31:28"
"759","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","NRT","WUH","CA","GLOBAL","","1159","MM","2024/8/22 4:31:34"
"760","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/12/6","2050/7/1","00:00","23:59","1234567","OKA","CKG","CA","GLOBAL","","1160","MM","2024/8/22 4:31:44"
"761","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","OKA","PEK","CA","GLOBAL","","1161","MM","2024/8/22 4:31:50"
"762","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","OKA","TSN","CA","GLOBAL","","1162","MM","2024/8/22 4:31:56"
"763","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","OTP","CGO","CA","GLOBAL","","1163","MM","2024/8/22 4:32:01"
"764","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","OTP","HGH","CA","GLOBAL","","1164","MM","2024/8/22 4:32:09"
"765","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","OUA","ATH","CA","GLOBAL","","1165","MM","2024/8/22 4:32:14"
"766","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/5/2","2050/7/1","16:00","23:59","1234567","PEK","EDI","CA","GLOBAL","","1166","MM","2024/8/22 4:32:20"
"767","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2021/12/6","2050/7/1","00:00","23:59","1234567","PEK","AUH","CA","GLOBAL","","1167","MM","2024/8/22 4:32:25"
"768","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/10/1","2050/7/1","16:00","23:59","1234567","PEK","DMM","CA","GLOBAL","","1168","MM","2024/8/22 4:32:32"
"769","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","PEK","DRS","CA","GLOBAL","","1169","MM","2024/8/22 4:32:42"
"770","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","PEK","LGW","CA","GLOBAL","","1170","MM","2024/8/22 4:32:47"
"771","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","PEK","HRE","CA","GLOBAL","","1171","MM","2024/8/22 4:32:54"
"772","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","PEK","STN","CA","GLOBAL","","1172","MM","2024/8/22 4:32:59"
"773","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","PEK","OTP","CA","GLOBAL","","1173","MM","2024/8/22 4:33:06"
"774","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","PEK","VFA","CA","GLOBAL","","1174","MM","2024/8/22 4:33:12"
"738","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/5/2","2050/7/1","00:00","23:59","1234567","MUC","PEK","CA","GLOBAL","","1138","MM","2024/8/22 4:29:27"
"775","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2023/1/16","2050/7/1","00:00","23:59","1234567","PEK","VIE","CA","GLOBAL","","1175","MM","2024/8/22 4:33:18"
"776","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2023/1/16","2050/7/1","00:00","23:59","1234567","PEK","FCO","CA","GLOBAL","","1176","MM","2024/8/22 4:33:23"
