"AIRPORT_RESTRICTION_ID","LATEST_VERSION","LAST_USER_ID","PRIORITY","COMMENTS","REMARKS","CATEGORY","CONTINUOUS_TIME_PERIOD","START_DATE","END_DATE","START_TIME_OF_DAY","END_TIME_OF_DAY","DISCONT_DAYS_OF_WEEK","CURFEW_AIRPORT_RST_TYPE","CONSTRAINT_TYPE","CONSTRAINT_VALUE","RESTRICTION_TYPE","AIRPORT_CODE","AIRPORT_TYPE","RESTRICTION_SCOPE","RESTRICTION_OWNER","AIRPORTS_GROUP_ID","CONSTRAINT_ID","SOURCE","REQUIRED","LAST_MODIFIED_TIME_STAMP"
"145725010","1","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","IAD","BOTH","GLOBAL","","","91226112","MM","1","2025/3/5 6:15:20"
"145725029","1","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","YVR","BOTH","GLOBAL","","","91226115","MM","1","2024/11/29 5:56:11"
"145725030","1","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","LHR","BOTH","GLOBAL","","","91226116","MM","1","2024/11/29 5:57:40"
"145856310","1","0","MUST","2024.12.2AOC运行控制辅助席位通知
12月6日17：12通知提前解除限制","B32AS飞机不执行国际航班
","ACequipment","1","2024/12/1","2024/12/5","00:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","113776777","91193354","MM","0","2024/12/6 10:03:04"
"145946375","1","0","MUST","2024.12.6 AOC通知
2024.12.7通知取消","B2045全舱娱乐故障，限飞欧、美，澳，非国际航班","OPSLIMIT","1","2024/12/5","2024/12/6","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","3","91226204","MM","0","2024/12/7 0:01:12"
"145738349","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","VIE","BOTH","GLOBAL","","","91226125","MM","1","2024/11/26 7:14:51"
"145738355","1","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","MSQ","BOTH","GLOBAL","","","91226127","MM","1","2024/11/29 6:11:24"
"145738407","1","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","JNB","BOTH","GLOBAL","","","91226128","MM","1","2024/11/29 6:12:58"
"146007017","1","0","MUST","2024.12.8AOC","B6036不实施RNP AR运行（高高原机场及大连，丹东，乌鲁木齐）","OPSLIMIT","1","2024/12/7","2024/12/9","16:00","15:59","1234567","BOTH","","","AIRCRAFT","URC","BOTH","GLOBAL","","","91226214","MM","0","2024/12/10 2:39:34"
"146020346","1","0","MUST","2024.12.14接运控室辅助席位通知","K4388/24 南昌/昌北 (ZSCN)  2024/12/17 02:30 - 2024/12/21 06:00  (√) 
0230-0600 17,19AND 21 RWY03/21 关闭, 因维护.","CURFEW","0","2024/12/16","2024/12/20","18:30","22:00","135","BOTH","","","AIRPORT_CURFEW","KHN","BOTH","GLOBAL","","","91226216","MM","0","2024/12/14 12:53:20"
"145743005","1","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","TPE","BOTH","GLOBAL","","","91226147","MM","1","2024/11/27 2:47:20"
"145743018","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","TSA","BOTH","GLOBAL","","","91226148","MM","1","2024/11/26 13:00:33"
"145743046","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","MEL","BOTH","GLOBAL","","","91226154","MM","1","2024/11/26 13:04:19"
"146030329","0","0","MUST","
2024.11.9 AOC","ZSFZ 福州/长乐  K4304/24 2412110220-25011305250220-0525 DLY
RWY03/21 关闭，因维护.
","CURFEW","0","2024/12/10","2025/1/20","18:20","21:25","1234567","BOTH","","","AIRPORT_CURFEW","FOC","BOTH","GLOBAL","","","91226221","MM","0","2024/12/9 14:11:26"
"146020528","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT","RUH","BOTH","GLOBAL","","","91226218","MM","1","2024/12/9 2:05:45"
"143913388","0","0","MUST","利雅得机场起飞不得延误30分钟","利雅得机场起飞不得延误30分钟","CURFEW","0","2024/10/12","2024/10/26","20:40","23:59","1234567","DEPARTURE","","","AIRPORT_CURFEW","RUH","DEPARTURE","GLOBAL","","","91095043","MM","0","2024/10/12 2:55:30"
"144446674","1","0","HIGH","西南分控W24航季运行建议","机场禁止夜航","OPSLIMIT","0","2024/10/26","2025/3/28","10:40","23:59","1234567","BOTH","","","AIRPORT_CURFEW","LGZ","BOTH","GLOBAL","","","91160589","MM","0","2024/10/23 7:58:58"
"143913389","0","0","MUST","利雅得机场起飞不得延误30分钟","利雅得机场起飞不得延误30分钟","CURFEW","0","2024/10/12","2024/10/26","00:00","06:40","1234567","DEPARTURE","","","AIRPORT_CURFEW","RUH","DEPARTURE","GLOBAL","","","91095044","MM","0","2024/10/12 2:55:39"
"144446672","1","0","HIGH","西南分控W24航季运行建议","机场禁止夜航","OPSLIMIT","0","2024/10/26","2025/3/28","10:50","23:59","1234567","BOTH","","","AIRPORT_CURFEW","DDR","BOTH","GLOBAL","","","91160588","MM","0","2024/10/23 7:58:37"
"144446675","1","0","HIGH","西南分控W24航季运行建议","机场禁止夜航","OPSLIMIT","0","2024/10/27","2025/3/28","00:00","00:50","1234567","BOTH","","","AIRPORT_CURFEW","LGZ","BOTH","GLOBAL","","","91160590","MM","0","2024/10/23 7:59:02"
"144446676","1","0","MEDIUM","西南分控W24航季运行建议","已进入夜航，须核实机组是否具备夜航资质","OPSLIMIT","0","2024/10/26","2025/3/28","09:50","23:59","1234567","BOTH","","","AIRPORT_CURFEW","JZH","BOTH","GLOBAL","","","91160591","MM","0","2024/10/23 7:55:37"
"144617572","0","0","MUST","","ZWTN 和田/昆冈2410080200 -- 2411070700 
0200-0700 DLY RWY11/29 关闭, 因道面维护。","CURFEW","0","2024/10/7","2024/11/6","18:00","23:00","1234567","BOTH","","","AIRPORT_CURFEW","HTN","BOTH","GLOBAL","","","91160620","MM","0","2024/10/28 2:24:57"
"145738350","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","BUD","BOTH","GLOBAL","","","91226126","MM","1","2024/11/26 7:15:15"
"145884601","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","TBS","BOTH","GLOBAL","","","91226200","MM","1","2024/12/2 3:38:45"
"145742941","2","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","MFM","BOTH","GLOBAL","","","91226143","MM","1","2024/12/27 1:15:26"
"145884606","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","HAV","BOTH","GLOBAL","","","91226201","MM","1","2024/12/2 3:39:08"
"145742973","2","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT","CMB","BOTH","GLOBAL","","","91226145","MM","1","2025/1/20 0:34:46"
"145777408","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","FRA","BOTH","GLOBAL","","","91226166","MM","1","2024/11/29 6:06:08"
"145777409","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","MUC","BOTH","GLOBAL","","","91226167","MM","1","2024/11/29 6:06:20"
"145850262","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","SGN","BOTH","GLOBAL","","","91226188","MM","1","2024/12/2 0:57:07"
"145850268","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","UBN","BOTH","GLOBAL","","","91226189","MM","1","2024/12/2 0:58:03"
"145883218","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","SIN","BOTH","GLOBAL","","","91226190","MM","1","2024/12/2 1:26:08"
"146032073","0","0","MUST","2024.11.10 AOC","ZWKL 库尔勒/梨城  C3721/24 2412100200-2412100820 
RWY04/22 关闭, 因积冰.","CURFEW","0","2024/12/9","2024/12/9","18:00","23:59","1234567","BOTH","","","AIRPORT_CURFEW","KRL","BOTH","GLOBAL","","","91226226","MM","0","2024/12/9 23:55:34"
"145884607","0","0","MUST","2024.11.25","2024年冬春季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","DAC","BOTH","GLOBAL","","","91226202","MM","1","2024/12/2 3:39:32"
"146184329","0","0","MUST","2024.12.4接AOC通知，12.14接通知取消。","B7832执管基地站出港航班，禁飞欧、美、奥、非等航班","OPSLIMIT","1","2024/12/4","2024/12/13","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","3","91193372","MM","0","2024/12/14 3:33:10"
"145984149","3","0","MUST","2025.02.09 AOC运控辅助通知","B5621飞机限制运行军民合用机场","OPSLIMIT","1","2025/2/8","2025/3/12","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","509835776","91226209","MM","0","2025/3/13 4:32:00"
"145997936","3","0","MUST","2025.02.06明晓通知","ZSAM 厦门/高崎】K0244/25 NOTAMN 2502030130 -- 2502280530 √
0130-0530 EVERY MON AND 0145-0530 EVERY WED,FRI","CURFEW","0","2025/2/2","2025/2/27","17:45","21:30","24","BOTH","","","AIRPORT_CURFEW","XMN","BOTH","GLOBAL","","","91226213","MM","0","2025/2/6 6:26:10"
"146030397","0","0","MUST","2024.12.9  AOC","ZYCC 长春/龙嘉  C2347/24 2412110200-2412200600    0200-0600 DLY   RWY06/24 关闭，因跑道维护.","CURFEW","0","2024/12/10","2024/12/19","18:00","22:00","1234567","BOTH","","","AIRPORT_CURFEW","CGQ","BOTH","GLOBAL","","","91226224","MM","0","2024/12/9 14:21:28"
"146030685","3","0","MUST","2024.12.9AOC 2024.12.10 AOC通知解除","B6115不实施RNP AR运行（高高原机场及大连，丹东，乌鲁木齐）","OPSLIMIT","1","2024/12/9","2024/12/9","16:00","16:01","1234567","BOTH","","","AIRCRAFT","URC","BOTH","GLOBAL","","","91226225","MM","0","2024/12/10 2:43:08"
"146032086","1","0","MUST","2024.11.10 AOC","ZWKL 库尔勒/梨城  C3721/24 2412100200-2412100820 
RWY04/22 关闭, 因积冰.ZWKL 库尔勒/梨城  C3724/24 2412100811-2412101000 EST 
RWY 04/22 关闭, 因积冰.","CURFEW","0","2024/12/10","2024/12/10","00:00","02:00","1234567","BOTH","","","AIRPORT_CURFEW","KRL","BOTH","GLOBAL","","","91226227","MM","0","2024/12/10 0:39:59"
"146184330","0","0","MUST","2024.12.14运控辅助通知取消","B5045限制运行军民合用机场","OPSLIMIT","1","2024/12/4","2024/12/13","00:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","509835776","91193373","MM","0","2024/12/14 3:36:21"
"146052330","0","0","MUST","2024.12.10接运控室通知","C5165/24 太原/武宿 (ZBYN)  2024/12/15 02:00 - 2024/12/29 06:00  (√) 
0200-0600 ON 15 18 22 25 29  RWY13/31 关闭 , 因跑道维护.
","OPSLIMIT","0","2024/12/14","2024/12/29","18:00","22:00","26","BOTH","","","AIRPORT_CURFEW","TYN","BOTH","GLOBAL","","","91193366","MM","0","2024/12/10 14:22:00"
"146169502","2","0","MUST","2025.1.21运控辅助通知限制取消","B5495限制运行军民合用机场","OPSLIMIT","1","2024/12/14","2025/1/20","00:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","509835776","91226231","MM","0","2025/1/20 22:24:02"
"146184326","0","0","MUST","12.4接收AOC通知，12.14接通知取消。","B7832执管基地站出港航班，禁飞欧、美、奥、非等航班","OPSLIMIT","1","2024/7/11","2024/12/13","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","1","91193369","MM","0","2024/12/14 3:29:19"
"146184327","0","0","MUST","12.4接AOC通知，12.14接通知取消。","B7832执管基地站出港航班，禁飞欧、美、奥、非等航班","OPSLIMIT","1","2024/12/4","2024/12/13","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","152495606","91193370","MM","0","2024/12/14 3:31:04"
"146184331","0","0","MUST","2024.12.14运控辅助通知取消","B5387限制运行军民合用机场","OPSLIMIT","1","2024/12/4","2024/12/13","00:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","509835776","91193374","MM","0","2024/12/14 3:38:07"
"146208118","1","0","MUST","2024.12.17 邵俊通知","飞机构型原因,仅使用带有副油箱且副油箱功能完好的A320飞机执行","OPSLIMIT","1","2024/11/25","2025/3/29","00:00","15:59","1234567","BOTH","","","AIRCRAFT","KTM","BOTH","GLOBAL","","","91193376","MM","1","2024/12/17 0:57:02"
"146311889","1","0","MUST","2024.12.17AOC运行控制辅助席位通知","B6595飞机只允许飞国内航班","ACequipment","1","2024/12/16","2025/1/3","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","113776777","91226232","MM","0","2025/1/6 1:08:58"
"90043307","4","0","MUST","Engine OverHeat,5000ft elevation limit
如今B-7597飞机完成换发工作，机务已解除限制   大连航空运控中心飞行签派室  殷家琪","Engine OverHeat,5000ft elevation limit","OPSLIMIT","0","2019/6/25","2021/1/20","00:00","23:59","1234567","BOTH","","","AIRCRAFT","KMG","BOTH","GLOBAL","","","1","MM","0","2023/9/14 16:59:50"
"90043322","2","0","MUST","该飞机不能执飞乌鲁木齐机场，因减载。(2019年7月5日自AIROPS迁移）商委咨询性能，不减载，先关闭告警（侯祥龙 2020年12月29日关闭）","该飞机不能执飞乌鲁木齐机场，因减载。","AIRCRAFTPERFORMANCE","0","2008/4/1","2020/12/29","00:00","23:59","1234567","BOTH","","","AIRCRAFT","URC","BOTH","GLOBAL","","","2","MM","0","2023/9/14 16:59:50"
"90491953","1","0","MUST","暹粒机场每日宵禁时间为2000-2300（UTC）","暹粒机场每日宵禁时间为2000-2300（UTC）","CURFEW","0","2019/6/1","2050/8/31","20:00","23:00","1234567","BOTH","","","AIRPORT_CURFEW","REP","BOTH","GLOBAL","","","3","MM","0","2023/9/14 16:59:50"
"93637182","3","0","MUST","B6468,B6478,B6479因RNP原因只能执行双邦达双、双拉萨双、(直飞航班）其它高高原机场不能执飞。西南机务通知、
2020/4/1西南机务邵俊通知：根据运行标准部报局方批准B6468,B6478,B6479（31C）三架飞机可执行林芝机场
2020/6/16西南机务邵俊通知：根据西南运行质量部通知，B6468,B6478,B6479（31C）三架飞机已完成所有高高原机场验证飞行，这3架机高高原限制全部解除","B6468,B6478,B6479因RNP原因只能执行双邦达双、双拉萨双、林芝(直飞航班）其它高高原机场不能执飞。","HAAP","0","2019/10/27","2020/6/15","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","105281813","5","MM","0","2023/9/14 16:59:50"
"89644946","3","0","MUST","餐车问题，B744限制运行。(2019年7月5日自AIROPS迁移）","餐车问题，B744限制运行。","OPSLIMIT","0","2019/6/18","2050/6/21","00:00","23:59","1234567","BOTH","","","AIRCRAFT_TYPE","ARN","BOTH","GLOBAL","","","6","MM","0","2023/9/14 16:59:50"
"89644947","3","0","MUST","餐车问题，B744限制运行。(2019年7月5日自AIROPS迁移）","餐车问题，B744限制运行。","OPSLIMIT","0","2019/6/18","2050/6/21","00:00","23:59","1234567","BOTH","","","AIRCRAFT_TYPE","ATH","BOTH","GLOBAL","","","7","MM","0","2023/9/14 16:59:50"
"89644948","3","0","MUST","餐车问题，B744限制运行。(2019年7月5日自AIROPS迁移）","餐车问题，B744限制运行。","OPSLIMIT","0","2019/6/18","2050/6/21","00:00","23:59","1234567","BOTH","","","AIRCRAFT_TYPE","BCN","BOTH","GLOBAL","","","8","MM","0","2023/9/14 16:59:50"
"89644949","4","0","MUST","餐车问题，B744限制运行。(2019年7月5日自AIROPS迁移）","餐车问题，B744限制运行。","OPSLIMIT","0","2019/6/18","2050/6/21","00:00","23:59","1234567","BOTH","","","AIRCRAFT_TYPE","BUD","BOTH","GLOBAL","","","9","MM","0","2023/9/14 16:59:50"
"89644952","3","0","MUST","餐车问题，B744限制运行。(2019年7月5日自AIROPS迁移）","餐车问题，B744限制运行。","OPSLIMIT","0","2019/6/18","2050/6/21","00:00","23:59","1234567","BOTH","","","AIRCRAFT_TYPE","CDG","BOTH","GLOBAL","","","12","MM","0","2023/9/14 16:59:50"
"90018335","3","0","MUST","餐车位不足,不执行国际远程航班(2019年7月5日自AIROPS迁移）","餐车位不足,不执行国际远程航班","OPSLIMIT","0","2017/9/4","2058/7/3","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","89915705","14","MM","0","2023/9/14 16:59:50"
"90018322","5","0","MUST","机务限制(2019年7月5日自AIROPS迁移）
DAT可以执飞B737-700，删除机务限制。AMECO运行部侯祥龙通知。2019/11/18","机务限制","AIROPS","0","2019/7/1","2061/7/1","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","89905415","15","MM","0","2023/9/14 16:59:50"
"90491941","2","0","MUST","慕尼黑机场每日落地宵禁时间为2000-0400（UTC）","慕尼黑机场每日落地宵禁时间为2000-0400（UTC）","CURFEW","0","2019/6/1","2050/8/31","20:00","23:59","1234567","ARRIVAL","","","AIRPORT_CURFEW","MUC","ARRIVAL","GLOBAL","","","16","MM","0","2024/5/13 2:50:26"
"90491943","3","0","MUST","杜塞尔多夫机场每日起飞宵禁时间为2100-0500（UTC）","杜塞尔多夫机场每日起飞宵禁时间为2100-0500（UTC）","CURFEW","0","2019/6/1","2050/8/31","21:00","05:00","1234567","DEPARTURE","","","AIRPORT_CURFEW","DUS","DEPARTURE","GLOBAL","","","17","MM","0","2023/9/14 16:59:50"
"90491959","2","0","MUST","东京成田机场每日关闭时间为1400-2100（UTC），因海关限制。","东京成田机场每日关闭时间为1400-2100（UTC），因海关限制。","CURFEW","0","2019/6/1","2050/8/31","14:00","21:00","1234567","BOTH","","","AIRPORT_CURFEW","NRT","BOTH","GLOBAL","","","18","MM","0","2024/5/13 2:21:16"
"90491961","2","0","MUST","札幌机场每日关闭时间为1300-2200（UTC）。","札幌机场每日关闭时间为1300-2200（UTC）。","CURFEW","0","2019/6/1","2024/10/30","13:00","22:00","1234567","BOTH","","","AIRPORT_CURFEW","CTS","BOTH","GLOBAL","","","19","MM","0","2024/10/31 3:17:32"
"90491962","1","0","MUST","福冈机场每日关闭时间为1300-2200（UTC）。","福冈机场每日关闭时间为1300-2200（UTC）。","CURFEW","0","2019/6/1","2050/8/31","13:00","22:00","1234567","BOTH","","","AIRPORT_CURFEW","FUK","BOTH","GLOBAL","","","20","MM","0","2023/9/14 16:59:50"
"90491963","2","0","MUST","仙台机场每日关闭时间为1300-2230（UTC）。","仙台机场每日关闭时间为1300-2230（UTC）。","CURFEW","0","2019/6/1","2050/8/31","13:00","22:30","1234567","BOTH","","","AIRPORT_CURFEW","SDJ","BOTH","GLOBAL","","","21","MM","0","2024/5/13 4:05:30"
"90491964","1","0","MUST","冲绳机场每日关闭时间为1400-2200（UTC）。","冲绳机场每日关闭时间为1400-2200（UTC）。","CURFEW","0","2019/6/1","2050/8/31","14:00","22:00","1234567","BOTH","","","AIRPORT_CURFEW","OKA","BOTH","GLOBAL","","","22","MM","0","2023/9/14 16:59:50"
